Nome produto;Imagem principal;Imagem 2;Imagem 3;Imagem 4;Marca;Modelo;Imagens adicionais;Nome categoria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-10;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828162319_66b76a2c1bea.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-25;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828162444_1d65d7c38268.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-50;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828163133_f444c14baf28.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-100;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828163224_989686ae1993.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-150;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828163316_30e702372a50.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-250;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164030_20ccfeed3af6.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-400;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164115_bae6c9eb2461.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-500;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164240_205d1f957641.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-600;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164353_404f56fad95d.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-800;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164457_4948a8534a5e.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-1000;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164741_95c784c386e3.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-2000;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164710_68038b6fada2.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-300;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164902_f10624d4a4ab.png;;;;Ionglass;1102;;Vidraria
Copo de Béquer forma alta Berzelius em vidro Boro 3.3 graduado - 1102-5;https://images.tcdn.com.br/img/img_prod/1357340/copo_de_bquer_forma_alta_berzelius_em_vidro_boro_3_1_20250828164958_33094aace8dc.png;;;;Ionglass;1102;;Vidraria
Tubo de ensaio com borda, vidro neutro - 1232-13x100;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_com_borda_vidro_neutro_1232_13x10_1_20250917090742_a397e4c16268.png;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_sem_borda_vidro_neutro_1232_13x_1_20250828170519_387a2257c8bc.png;;;Ionglass;1232-13x100;;Vidraria
Tubo de ensaio sem borda, vidro neutro - 1232-15x150;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_sem_borda_vidro_neutro_1232_15x15_1_20250917090639_1ed2dcb52cb9.png;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_sem_borda_vidro_neutro_1232_15x_1_20250828170617_ac118ffa67c3.png;;;Ionglass;1232-15x150;;Vidraria
Tubo de ensaio com borda, vidro neutro - 1232-15x100;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_com_borda_vidro_neutro_1232_15x10_1_20250917090709_7ae21026d190.png;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_sem_borda_vidro_neutro_1232_15x_1_20250828170718_c140ad6bffbd.png;;;Ionglass;1232-15x100;;Vidraria
Tubo de ensaio com borda, vidro neutro - 1232-12x75;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_com_borda_vidro_neutro_1232_12x75_2_20250917090441_95f8cf9e072b.png;https://images.tcdn.com.br/img/img_prod/1357340/tubo_de_ensaio_sem_borda_vidro_neutro_1232_15x_1_20250828170839_0fee1a8adb12.png;;;Ionglass;1232-12x75;;Vidraria
Bureta com linha azul no fundo branco leitoso, torneira reta em PTFE, classe A - 8645A-10 - 10ml;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_linha_azul_no_fundo_branco_leitoso_torn_1_20250828171958_7d612665ff74.png;;;;Ionglass;8645A-10;;Vidraria
Bureta com linha azul no fundo branco leitoso, torneira reta em PTFE, classe A - 8645A-25 - 25ml;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_linha_azul_no_fundo_branco_leitoso_torn_1_20250828172053_98a2edb30304.png;;;;Ionglass;8645A-25;;Vidraria
Bureta com linha azul no fundo branco leitoso, torneira reta em PTFE, classe A - 8645A-50 - 50ml;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_linha_azul_no_fundo_branco_leitoso_torn_1_20250828172159_e3636f25491b.png;;;;Ionglass;8645A-50;;Vidraria
Bureta com linha azul no fundo branco leitoso, torneira reta em PTFE, classe A - 8645A-100 - 100ml;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_linha_azul_no_fundo_branco_leitoso_torn_1_20250828172257_3a122385addf.png;;;;Ionglass;8645A-100;;Vidraria
Bureta Âmbar com torneira de vidro reto, classe A - 1648A-10;https://images.tcdn.com.br/img/img_prod/1357340/bureta_mbar_com_torneira_de_vidro_reto_classe_a_1_20250828172932_3466e5d454dd.png;;;;Ionglass;1648A-10;;Vidraria
Bureta Âmbar com torneira de vidro reto, classe A - 1648A-25;https://images.tcdn.com.br/img/img_prod/1357340/bureta_mbar_com_torneira_de_vidro_reto_classe_a_1_20250828173130_211465aace5f.png;;;;Ionglass;1648A-25;;Vidraria
Bureta Âmbar com torneira de vidro reto, classe A - 1648A-50;https://images.tcdn.com.br/img/img_prod/1357340/bureta_mbar_com_torneira_de_vidro_reto_classe_a_1_20250828173238_14ae8619bafd.png;;;;Ionglass;1648A-50;;Vidraria
Bureta Âmbar com torneira de vidro reto, classe A - 1648A-100;https://images.tcdn.com.br/img/img_prod/1357340/bureta_mbar_com_torneira_de_vidro_reto_classe_a_1_20250828173340_666d53cf8bae.png;;;;Ionglass;1648A-100;;Vidraria
Bureta com torneira reta de PTFE / TEFLON, classe A, cor âmbar - 8648A-10;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_reta_de_ptfe_teflon_classe_a_1_20250828173558_f0f063fb02c6.png;;;;Ionglass;8648A;;Vidraria
Bureta com torneira reta de PTFE / TEFLON, classe A, cor âmbar - 8648A-25;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_reta_de_ptfe_teflon_classe_a_1_20250828173704_edae452bc54e.png;;;;Ionglass;8648A;;Vidraria
Bureta com torneira reta de PTFE / TEFLON, classe A, cor âmbar - 8648A-50;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_reta_de_ptfe_teflon_classe_a_1_20250828173758_afca93f627ed.png;;;;Ionglass;8648A;;Vidraria
Bureta com torneira reta de PTFE / TEFLON, classe A, cor âmbar - 8648A-100;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_reta_de_ptfe_teflon_classe_a_1_20250828173900_2e56b19451df.png;;;;Ionglass;8648A;;Vidraria
Bureta com torneira de vidro reto, classe A, cor transparente - 1642A-10;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_cor_tra_1_20250828174237_0145f6837dde.png;;;;Ionglass;1642A;;Vidraria
Bureta com torneira de vidro reto, classe A, cor transparente - 1642A-25;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_cor_tra_1_20250828174357_a7a6a64a2665.png;;;;Ionglass;1642A;;Vidraria
Bureta com torneira de vidro reto, classe A, cor transparente - 1642A-50;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_cor_tra_1_20250828174445_05f595c788c3.png;;;;Ionglass;1642A;;Vidraria
Bureta com torneira de vidro reto, classe A, cor transparente - 1642A-100;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_cor_tra_1_20250828174610_742abcdeb9f3.png;;;;Ionglass;1642A;;Vidraria
Bureta com linha azul sobre fundo branco leitoso, torneira reta de vidro, classe A - 1645A-10;;;;;Ionglass;1645A-10;;Vidraria
Bureta com linha azul sobre fundo branco leitoso, torneira reta de vidro, classe A - 1645A-25;;;;;Ionglass;1645A-25;;Vidraria
Bureta com linha azul sobre fundo branco leitoso, torneira reta de vidro, classe A - 1645A-50;;;;;Ionglass;1645A-50;;Vidraria
Bureta com linha azul sobre fundo branco leitoso, torneira reta de vidro, classe A - 1645A-100;;;;;Ionglass;1645A-100;;Vidraria
Bureta com Torneira de Vidro Reto, classe A - 8642A-10;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_8642a_1_20250829091034_aebce812f9ea.png;;;;Ionglass;8642A;;Vidraria
Bureta com Torneira de Vidro Reto, classe A - 8642A-50;https://images.tcdn.com.br/img/img_prod/1357340/cpia_bureta_com_torneira_de_vidro_reto_classe_a_1_20250829091123_ed0f7ce46208.png;;;;Ionglass;8642A;;Vidraria
Bureta com Torneira de Vidro Reto, classe A - 8642A-25;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_8642a_1_20250829091509_12054195246f.png;;;;Ionglass;8642A;;Vidraria
Bureta com Torneira de Vidro Reto, classe A - 8642A-100;https://images.tcdn.com.br/img/img_prod/1357340/bureta_com_torneira_de_vidro_reto_classe_a_8642a_1_20250829092839_c9db1a5fb26e.png;;;;Ionglass;8642A;;Vidraria
Dessecador em Vidro Incolor Tampa com Luva - 1354BR-180;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_1_20250829111652_c1ad0c03e762.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_2_20250829131720_3a6678a144e5.png;;;Ionglass;1354BR;;Vidraria
Dessecador em Vidro Incolor Tampa com Luva - 1354BR-240;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_1_20250829111839_57346cc0633e.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_2_20250829131800_7a82bdcc6be8.png;;;Ionglass;1354BR;;Vidraria
Dessecador em Vidro Incolor Tampa com Luva - 1354BR-300;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_1_20250829111950_111797b63356.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_2_20250829131651_dd035b106aaa.png;;;Ionglass;1354BR;;Vidraria
Dessecador em Vidro Incolor Tampa com Luva - 1354BR-210;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_1_20250829112050_daa03ca09064.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_2_20250829131615_a00ab6843beb.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_luva_1354b_3_20250829134349_12540453c916.png;;Ionglass;1354BR-210;;Vidraria
Dessecador em Vidro Incolor Tampa com Torneira  - 1354-180;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_1_20250829115133_647cf5e3a3fe.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_2_20250829115808_d860440e6527.png;;;Ionglass;1354;;Vidraria
Dessecador em Vidro Incolor Tampa com Torneira - 1354-210;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_1_20250829115253_91840b1aa199.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_2_20250829115817_c41b3f95b9f1.png;;;Ionglass;1354;;Vidraria
Dessecador em Vidro Incolor Tampa com Torneira - 1354-240;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_1_20250829115345_dc6337f1856d.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_2_20250829115825_f7ae5120b832.png;;;Ionglass;1354;;Vidraria
Dessecador em Vidro Incolor Tampa com Torneira - 1354-300;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_1_20250829115502_95992c4e3413.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_torneira_1_2_20250829115834_608e49d5393f.png;;;Ionglass;1354;https://www.youtube.com/embed/r-MHKUPWWUM;Vidraria
Dessecador em Vidro Incolor Tampa com Botão - 1351-180;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_1_20250829132606_283c2ef19b76.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_2_20250829132607_5f6439f3a9e5.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_3_20250829132608_ad1afc7c0a4f.png;;Ionglass;1351;;Vidraria
Dessecador em Vidro Incolor Tampa com Botão - 1351-210;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_1_20250829132747_4ae294c8196a.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_2_20250829132748_ece29aa30a50.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_3_20250829132749_319528d9bd51.png;;Ionglass;1351;;Vidraria
Dessecador em Vidro Incolor Tampa com Botão - 1351-240;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_1_20250829133033_02c357f3f7cc.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_2_20250829133034_4897ff3638fc.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_3_20250829133035_b843ed258bdb.png;;Ionglass;1351;;Vidraria
Dessecador em Vidro Incolor Tampa com Botão - 1351-300;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_1_20250829133220_f7121ca446df.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_2_20250829133221_89c9762e68b7.png;https://images.tcdn.com.br/img/img_prod/1357340/dessecador_em_vidro_incolor_tampa_com_boto_1351_3_20250829133222_16ec0861f010.png;;Ionglass;1351;https://www.youtube.com/embed/xfH3y2PGspw;Vidraria
Placa de Petri em Vidro com Tampa 60mmx15mm  - 1177-60X15;https://images.tcdn.com.br/img/img_prod/1357340/placa_de_petri_em_vidro_com_tampa_60mmx15mm_117_1_20250829134554_9429b60e576f.png;;;;Ionglass;1177;;Vidraria
Placa de Petri em Vidro com Tampa 75mmx15mm- 1177-75X15;https://images.tcdn.com.br/img/img_prod/1357340/cpia_placa_de_petri_em_vidro_com_tampa_75mmx15mm_1_20250829134808_1886619f873b.png;;;;Ionglass;1177;;Vidraria
Placa de Petri em Vidro com Tampa 90mmx15mm- 1177-90X15;https://images.tcdn.com.br/img/img_prod/1357340/cpia_placa_de_petri_em_vidro_com_tampa_90mmx15mm_1_20250829134909_80e8e5ec4777.png;;;;Ionglass;1177;;Vidraria
Placa de Petri em Vidro com Tampa 100mmx20mm- 1177-100X20;https://images.tcdn.com.br/img/img_prod/1357340/placa_de_petri_em_vidro_com_tampa_100mmx20mm_1177_1_20250829135449_a3729b606197.png;;;;Ionglass;1177;;Vidraria
Placa de Petri em Vidro com Tampa 150mmx30mm- 1177-150X30;https://images.tcdn.com.br/img/img_prod/1357340/placa_de_petri_em_vidro_com_tampa_150mmx30mm_1177_1_20250829135609_28fa75c7c50a.png;;;;Ionglass;1177;;Vidraria
Placa de Petri em Vidro com Tampa 90mmx18mm -  1177-90X18;https://images.tcdn.com.br/img/img_prod/1357340/placa_de_petri_em_vidro_com_tampa_90mmx18mm_117_1_20250829135729_a351707a64d7.png;;;;Ionglass;1177;;Vidraria
Funil Analítico Liso de Haste Curta angulo 60º 500ml - 1504-180;https://images.tcdn.com.br/img/img_prod/1357340/funil_analtico_liso_de_haste_curta_angulo_60_500ml_1_20250829141318_9a4e117e034d.png;;;;;1504-150;;Vidraria
Funil analítico liso, haste longa, ângulo 60° - 1503-50;https://images.tcdn.com.br/img/img_prod/1357340/funil_analtico_liso_haste_longa_ngulo_60_1503_50_1_20250829141746_72e6e03de349.png;;;;Ionglass;1503;;Vidraria
Funil analítico liso, haste longa, ângulo 60° - 1503-60;https://images.tcdn.com.br/img/img_prod/1357340/funil_analtico_liso_haste_longa_ngulo_60_1503_60_1_20250829141841_0aa7c0e07e61.png;;;;Ionglass;1503;;Vidraria
Funil analítico liso, haste longa, ângulo 60° - 1503-75;https://images.tcdn.com.br/img/img_prod/1357340/funil_analtico_liso_haste_longa_ngulo_60_1503_75_1_20250829141925_b58c8be6a1d8.png;;;;Ionglass;1503;;Vidraria
Funil analítico liso, haste longa, ângulo 60° - 1503-90;https://images.tcdn.com.br/img/img_prod/1357340/funil_analtico_liso_haste_longa_ngulo_60_1503_90_1_20250829142004_ce59a34228e2.png;;;;Ionglass;1503;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 25ml - 5001-25;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829142623_fa0faf6245c1.png;;;;Ionglass;5001;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 50ml - 5001-50;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829142920_e840d5b7544a.png;;;;Ionglass;5001;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 100ml - 5001-100;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829143041_037f80ea992a.png;;;;Ionglass;5001;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 250 ml - 5001-250;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829143126_cbffa2ea1ab8.png;;;;Ionglass;5001;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 500ml - 5001-500;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829143212_17c97be5f673.png;;;;Ionglass;5001;;Vidraria
Balão de Fundo Redondo, Vidro Boro 3.3, Boca Curta com Junta Esmerilhada, sem Tampa (rolha) 1000ml - 5001-1000;https://images.tcdn.com.br/img/img_prod/1357340/balo_de_fundo_redondo_vidro_boro_33_boca_curta_com_1_20250829143302_28e72a0619b3.png;;;;Ionglass;5001;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-50;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152110_f627715fbd9e.png;;;;Ionglass;1122-PS;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-100;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152304_48be011828ec.png;;;;Ionglass;1122-PS;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-125;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152348_fd34f55f3625.png;;;;Ionglass;1122-PS;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-150;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152429_77e561d3358d.png;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_2_20250901111427_2241420aa0a3.png;;;Ionglass;1122-PS;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-250;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152532_d4038812985a.png;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_2_20250901111425_3d73efa55b68.png;;;Ionglass;1122-PS;;Vidraria
Frasco Erlenmeyer Boca Estreita com Tamp De PP - 1122-PS-500;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_1_20250829152701_4eec38cfc8e7.png;https://images.tcdn.com.br/img/img_prod/1357340/frasco_erlenmeyer_boca_estreita_com_tamp_de_pp_1_2_20250901111418_cc743b093284.png;;;Ionglass;1122-PS-500;;Vidraria
